date,Region,confirmed,last_day,1_day_change,3_day_change,7_day_change,14_day_change,Population,Infection_rate
2020-07-09,USA_Texas,11612,8903,-1481,5440,-405,3703,28406532,40.877922021597
2020-07-10,USA_Texas,9379,11612,2709,3391,4843,5186,28406532,33.01705396491201
2020-07-11,USA_Texas,8495,9379,-2233,-1005,1717,3764,28406532,29.905093659444244
2020-07-12,USA_Texas,8347,8495,-884,-408,1336,2774,28406532,29.384086730474525
2020-07-13,USA_Texas,7016,8347,-148,-3265,4884,3519,28406532,24.698544686834705
2020-07-14,USA_Texas,9799,7016,-1331,-2363,-1205,1032,28406532,34.49558714171797
2020-07-15,USA_Texas,11315,9799,2783,1304,-585,3445,28406532,39.83238784656994
2020-07-16,USA_Texas,14962,11315,1516,2968,2412,2007,28406532,52.670984265168315
2020-07-17,USA_Texas,11914,14962,3647,7946,3350,8193,28406532,41.94105778206224
2020-07-18,USA_Texas,9338,11914,-3048,2115,2535,4252,28406532,32.87272096431905
2020-07-19,USA_Texas,8151,9338,-2576,-1977,843,2179,28406532,28.694104581298415
2020-07-20,USA_Texas,8526,8151,-1187,-6811,-196,4688,28406532,30.014223489160877
2020-07-21,USA_Texas,7288,8526,375,-3388,1510,305,28406532,25.656070934670943
2020-07-22,USA_Texas,12544,7288,-1238,-2050,-2511,-3096,28406532,44.158857547271175
2020-07-23,USA_Texas,9422,12544,5256,4393,1229,3641,28406532,33.16842759968024
2020-07-24,USA_Texas,7327,9422,-3122,896,-5540,-2190,28406532,25.79336330108864
2020-07-25,USA_Texas,9922,7327,-2095,39,-4587,-2052,28406532,34.92858614349686
2020-07-26,USA_Texas,3798,9922,2595,-2622,584,1427,28406532,13.370164298830987
2020-07-27,USA_Texas,6252,3798,-6124,-5624,-4353,-4549,28406532,22.009022431882922
2020-07-28,USA_Texas,8157,6252,2454,-1075,-2274,-764,28406532,28.715226483824214
2020-07-29,USA_Texas,10502,8157,1905,-1765,869,-1642,28406532,36.97037005432412
2020-07-30,USA_Texas,9234,10502,2345,6704,-2042,-813,28406532,32.50660798720519
2020-07-31,USA_Texas,10064,9234,-1268,2982,-188,-5728,28406532,35.42847116994078
2020-08-01,USA_Texas,6445,10064,830,1907,2737,-1850,28406532,22.688443629796133
2020-08-02,USA_Texas,3407,6445,-3619,-4057,-3477,-2893,28406532,11.993720317566398
2020-08-03,USA_Texas,8479,3407,-3038,-5827,-391,-4744,28406532,29.848768586042112
2020-08-04,USA_Texas,9408,8479,5072,-1585,2227,-47,28406532,33.119143160453376
2020-08-05,USA_Texas,10967,9408,929,2963,1251,2120,28406532,38.60731750007358
2020-08-06,USA_Texas,6921,10967,1559,7560,465,-1577,28406532,24.36411456350955
2020-08-07,USA_Texas,7384,6921,-4046,-1558,-2313,-2501,28406532,25.99402137508373
2020-08-08,USA_Texas,6328,7384,463,-2024,-2680,57,28406532,22.276566530543043
2020-08-09,USA_Texas,5696,6328,-1056,-4639,-117,-3594,28406532,20.051726131158848
2020-08-10,USA_Texas,6253,5696,-632,-1225,2289,1898,28406532,22.012542748970553
2020-08-11,USA_Texas,8119,6253,557,-1131,-2226,1,28406532,28.58145443449415
2020-08-12,USA_Texas,6277,8119,1866,1791,-1289,-38,28406532,22.09703035907375
2020-08-13,USA_Texas,6880,6277,-1842,581,-4690,-4225,28406532,24.219781562916587
2020-08-14,USA_Texas,8816,6880,603,627,-41,-2354,28406532,31.035115444574508
2020-08-15,USA_Texas,6879,8816,1936,697,1432,-1248,28406532,24.216261245828953
2020-08-16,USA_Texas,8842,6879,-1937,602,551,434,28406532,31.126643688852973
2020-08-17,USA_Texas,5716,8842,1963,1962,3146,5435,28406532,20.122132472911513
2020-08-18,USA_Texas,7702,5716,-3126,-3100,-537,-2763,28406532,27.113482208951098
2020-08-19,USA_Texas,5821,7702,1986,823,-417,-1706,28406532,20.491765767113
2020-08-20,USA_Texas,5259,5821,-1881,-3021,-456,-5146,28406532,18.513347563863128
2020-08-21,USA_Texas,5740,5259,-562,-457,-1621,-1662,28406532,20.20662008301471
2020-08-22,USA_Texas,3717,5740,481,-1962,-3076,-1644,28406532,13.085018614732697
2020-01-22,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-23,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-24,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-25,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-26,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-27,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-28,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-29,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-30,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-01-31,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-01,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-02,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-03,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-04,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-05,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-06,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-07,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-08,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-09,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-10,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-11,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-12,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-13,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-14,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-15,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-16,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-17,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-18,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-19,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-20,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-21,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-22,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-23,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-24,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-25,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-26,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-27,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-28,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-02-29,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-03-01,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-03-02,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-03-03,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-03-04,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-03-05,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-03-06,USA_Utah,0,0,0,0,0,0,3157144,0.0
2020-03-07,USA_Utah,1,0,0,0,0,0,3157144,0.031674196679023825
2020-03-08,USA_Utah,0,1,1,1,1,1,3157144,0.0
2020-03-09,USA_Utah,0,0,-1,0,0,0,3157144,0.0
2020-03-10,USA_Utah,1,0,0,0,0,0,3157144,0.031674196679023825
2020-03-11,USA_Utah,1,1,1,0,1,1,3157144,0.031674196679023825
2020-03-12,USA_Utah,0,1,0,1,1,1,3157144,0.0
2020-03-13,USA_Utah,6,0,-1,0,0,0,3157144,0.19004518007414298
2020-03-14,USA_Utah,1,6,6,5,6,6,3157144,0.031674196679023825
2020-03-15,USA_Utah,8,1,-5,0,0,1,3157144,0.2533935734321906
2020-03-16,USA_Utah,10,8,7,8,8,8,3157144,0.31674196679023825
2020-03-17,USA_Utah,11,10,2,4,10,10,3157144,0.3484161634692621
2020-03-18,USA_Utah,8,11,1,10,10,11,3157144,0.2533935734321906
2020-03-19,USA_Utah,15,8,-3,0,7,8,3157144,0.47511295018535743
2020-03-20,USA_Utah,33,15,7,5,15,15,3157144,1.0452484904077863
2020-03-21,USA_Utah,23,33,18,22,27,33,3157144,0.728506523617548
2020-03-22,USA_Utah,44,23,-10,15,22,22,3157144,1.3936646538770483
2020-03-23,USA_Utah,95,44,21,29,36,44,3157144,3.0090486845072637
2020-03-24,USA_Utah,41,95,51,62,85,95,3157144,1.298642063839977
2020-03-25,USA_Utah,42,41,-54,18,30,40,3157144,1.3303162605190006
2020-03-26,USA_Utah,56,42,1,-2,34,41,3157144,1.7737550140253342
2020-03-27,USA_Utah,76,56,14,-39,41,56,3157144,2.4072389476058107
2020-03-28,USA_Utah,130,76,20,35,43,70,3157144,4.1176455682730975
2020-03-29,USA_Utah,118,130,54,88,107,129,3157144,3.7375552081248116
2020-03-30,USA_Utah,78,118,-12,62,74,110,3157144,2.4705873409638586
2020-03-31,USA_Utah,90,78,-40,2,-17,68,3157144,2.8506777011121445
2020-04-01,USA_Utah,0,90,12,-40,49,79,3157144,0.0
2020-04-02,USA_Utah,198,0,-90,-118,-42,-8,3157144,6.271490942446718
2020-04-03,USA_Utah,162,198,198,120,142,183,3157144,5.13121986200186
2020-04-04,USA_Utah,180,162,-36,72,86,129,3157144,5.701355402224289
2020-04-05,USA_Utah,173,180,18,180,50,157,3157144,5.479636025471122
2020-04-06,USA_Utah,77,173,-7,-25,55,129,3157144,2.4389131442848346
2020-04-07,USA_Utah,61,77,-96,-85,-1,-18,3157144,1.9321259974204534
2020-04-08,USA_Utah,109,61,-16,-119,-29,20,3157144,3.4524874380135975
2020-04-09,USA_Utah,8,109,48,-64,109,67,3157144,0.2533935734321906
2020-04-10,USA_Utah,247,8,-101,-69,-190,-48,3157144,7.823526579718885
2020-04-11,USA_Utah,104,247,239,186,85,171,3157144,3.294116454618478
2020-04-12,USA_Utah,96,104,-143,-5,-76,-26,3157144,3.0407228811862876
2020-04-13,USA_Utah,60,96,-8,88,-77,-22,3157144,1.9004518007414297
2020-04-14,USA_Utah,54,60,-36,-187,-17,-18,3157144,1.7104066206672865
2020-04-15,USA_Utah,131,54,-6,-50,-7,-36,3157144,4.149319764952121
2020-04-16,USA_Utah,135,131,77,35,22,131,3157144,4.276016551668216
2020-04-17,USA_Utah,110,135,4,75,127,-63,3157144,3.484161634692621
2020-04-18,USA_Utah,124,110,-25,56,-137,-52,3157144,3.9276003881989547
2020-04-19,USA_Utah,152,124,14,-7,20,-56,3157144,4.814477895211621
2020-04-20,USA_Utah,144,152,28,17,56,-21,3157144,4.561084321779432
2020-04-21,USA_Utah,84,144,-8,34,84,67,3157144,2.6606325210380013
2020-04-22,USA_Utah,148,84,-60,-40,30,23,3157144,4.687781108495526
2020-04-23,USA_Utah,167,148,64,-4,17,39,3157144,5.2895908453969795
2020-04-24,USA_Utah,170,167,19,23,32,159,3157144,5.3846134354340505
2020-04-25,USA_Utah,166,170,3,86,60,-77,3157144,5.257916648717955
2020-04-26,USA_Utah,175,166,-4,18,42,62,3157144,5.542984418829169
2020-04-27,USA_Utah,113,175,9,8,23,79,3157144,3.5791842247296928
2020-04-28,USA_Utah,109,113,-62,-57,-31,53,3157144,3.4524874380135975
2020-04-29,USA_Utah,152,109,-4,-57,25,55,3157144,4.814477895211621
2020-04-30,USA_Utah,175,152,43,-23,4,21,3157144,5.542984418829169
2020-05-01,USA_Utah,156,175,23,62,8,40,3157144,4.941174681927717
2020-05-02,USA_Utah,157,156,-19,47,-14,46,3157144,4.972848878606741
2020-05-03,USA_Utah,190,157,1,5,-9,33,3157144,6.018097369014527
2020-05-04,USA_Utah,142,190,33,15,15,38,3157144,4.497735928421384
2020-05-05,USA_Utah,132,142,-48,-14,29,-2,3157144,4.180993961631145
2020-05-06,USA_Utah,146,132,-10,-25,23,48,3157144,4.624432715137479
2020-05-07,USA_Utah,129,146,14,-44,-6,-2,3157144,4.0859713715940735
2020-05-08,USA_Utah,195,129,-17,-13,-46,-38,3157144,6.176468352409647
2020-05-09,USA_Utah,184,195,66,63,39,25,3157144,5.828052188940384
2020-05-10,USA_Utah,148,184,-11,38,27,18,3157144,4.687781108495526
2020-05-11,USA_Utah,111,148,-36,19,-42,-27,3157144,3.515835831371645
2020-05-12,USA_Utah,70,111,-37,-84,-31,-2,3157144,2.217193767531668
2020-05-13,USA_Utah,188,70,-41,-114,-62,-39,3157144,5.9547489756564795
2020-05-14,USA_Utah,129,188,118,40,42,36,3157144,4.0859713715940735
2020-05-15,USA_Utah,164,129,-59,18,0,-46,3157144,5.194568255359908
2020-05-16,USA_Utah,155,164,35,94,-31,8,3157144,4.909500485248693
2020-05-17,USA_Utah,170,155,-9,-33,-29,-2,3157144,5.3846134354340505
2020-05-18,USA_Utah,146,170,15,41,22,-20,3157144,4.624432715137479
2020-05-19,USA_Utah,134,146,-24,-18,35,4,3157144,4.244342354989193
2020-05-20,USA_Utah,192,134,-12,-21,64,2,3157144,6.081445762372575
2020-05-21,USA_Utah,164,192,58,22,4,46,3157144,5.194568255359908
2020-05-22,USA_Utah,183,164,-28,18,35,35,3157144,5.79637799226136
2020-05-23,USA_Utah,203,183,19,49,19,-12,3157144,6.429861925841836
2020-05-24,USA_Utah,132,203,20,11,48,19,3157144,4.180993961631145
2020-05-25,USA_Utah,129,132,-71,-32,-38,-16,3157144,4.0859713715940735
2020-05-26,USA_Utah,99,129,-3,-54,-17,18,3157144,3.135745471223359
2020-05-27,USA_Utah,86,99,-30,-104,-35,29,3157144,2.723980914396049
2020-05-28,USA_Utah,215,86,-13,-46,-106,-102,3157144,6.809952285990122
2020-05-29,USA_Utah,343,215,129,86,51,86,3157144,10.864249460905173
2020-05-30,USA_Utah,269,343,128,244,160,179,3157144,8.520358906657409
2020-05-31,USA_Utah,264,269,-74,183,66,114,3157144,8.36198792326229
2020-06-01,USA_Utah,202,264,-5,49,132,94,3157144,6.398187729162813
2020-06-02,USA_Utah,203,202,-62,-141,73,56,3157144,6.429861925841836
2020-06-03,USA_Utah,295,203,1,-66,104,69,3157144,9.34388802031203
2020-06-04,USA_Utah,316,295,92,31,209,103,3157144,10.009046150571528
2020-06-05,USA_Utah,439,316,21,114,101,152,3157144,13.90497234209146
2020-06-06,USA_Utah,546,439,123,236,96,256,3157144,17.29411138674701
2020-06-07,USA_Utah,268,546,107,251,277,343,3157144,8.488684709978386
2020-06-08,USA_Utah,256,268,-278,-48,4,136,3157144,8.1085943498301
2020-06-09,USA_Utah,237,256,-12,-183,54,127,3157144,7.506784612928647
2020-06-10,USA_Utah,305,237,-19,-309,34,138,3157144,9.660629987102267
2020-06-11,USA_Utah,388,305,68,37,10,219,3157144,12.289588311461245
2020-06-12,USA_Utah,325,388,83,132,72,173,3157144,10.294113920682744
2020-06-13,USA_Utah,404,325,-63,88,-114,-18,3157144,12.796375458325626
2020-06-14,USA_Utah,332,404,79,99,-142,135,3157144,10.51583329743591
2020-06-15,USA_Utah,295,332,-72,-56,64,68,3157144,9.34388802031203
2020-06-16,USA_Utah,329,295,-37,-30,39,93,3157144,10.42081070739884
2020-06-17,USA_Utah,407,329,34,-75,92,126,3157144,12.891398048362696
2020-06-18,USA_Utah,495,407,78,75,102,112,3157144,15.678727356116795
2020-06-19,USA_Utah,586,495,88,200,107,179,3157144,18.561079253907963
2020-06-20,USA_Utah,643,586,91,257,261,147,3157144,20.36650846461232
2020-06-21,USA_Utah,394,643,57,236,239,97,3157144,12.479633491535388
2020-06-22,USA_Utah,444,394,-249,-101,62,126,3157144,14.06334332548658
2020-06-23,USA_Utah,394,444,50,-142,149,188,3157144,12.479633491535388
2020-06-24,USA_Utah,484,394,-50,-249,65,157,3157144,15.330311192647532
2020-06-25,USA_Utah,590,484,90,90,77,179,3157144,18.68777604062406
2020-06-26,USA_Utah,676,590,106,146,95,202,3157144,21.41175695502011
2020-06-27,USA_Utah,578,676,86,282,90,351,3157144,18.30768568047577
2020-06-28,USA_Utah,472,578,-98,94,-65,174,3157144,14.950220832499246
2020-06-29,USA_Utah,564,472,-106,-118,78,140,3157144,17.86424692696944
2020-06-30,USA_Utah,553,564,92,-112,120,269,3157144,17.515830763500176
2020-07-01,USA_Utah,499,553,-11,-25,159,224,3157144,15.805424142832889
2020-07-02,USA_Utah,554,499,-54,27,15,92,3157144,17.5475049601792
2020-07-03,USA_Utah,596,554,55,-10,-36,59,3157144,18.877821220698202
2020-07-04,USA_Utah,676,596,42,43,-80,10,3157144,21.41175695502011
2020-07-05,USA_Utah,410,676,80,177,98,33,3157144,12.98642063839977
2020-07-06,USA_Utah,517,410,-266,-144,-62,16,3157144,16.375559683055318
2020-07-07,USA_Utah,564,517,107,-79,-47,73,3157144,17.86424692696944
2020-07-08,USA_Utah,722,564,47,-112,11,170,3157144,22.868770002255204
2020-07-09,USA_Utah,601,722,158,312,223,238,3157144,19.036192204093318
2020-07-10,USA_Utah,867,601,-121,84,47,11,3157144,27.461528520713657
2020-07-11,USA_Utah,632,867,266,303,271,191,3157144,20.018092301143056
2020-07-12,USA_Utah,629,632,-235,-90,-44,54,3157144,19.92306971110599
2020-07-13,USA_Utah,546,629,-3,28,219,157,3157144,17.29411138674701
2020-07-14,USA_Utah,448,546,-83,-321,29,-18,3157144,14.190040112202674
2020-07-15,USA_Utah,413,448,-98,-184,-116,-105,3157144,13.081443228436841
2020-07-16,USA_Utah,954,413,-35,-216,-309,-86,3157144,30.21718363178873
2020-07-17,USA_Utah,727,954,541,408,353,400,3157144,23.027140985650323
2020-07-18,USA_Utah,760,727,-227,279,-140,131,3157144,24.07238947605811
2020-07-19,USA_Utah,785,760,33,347,128,84,3157144,24.8642443930337
2020-07-20,USA_Utah,409,785,25,-169,156,375,3157144,12.954746441720745
2020-07-21,USA_Utah,486,409,-376,-318,-137,-108,3157144,15.39365958600558
2020-07-22,USA_Utah,566,486,77,-274,38,-78,3157144,17.927595320327487
2020-07-23,USA_Utah,521,566,80,-219,153,-156,3157144,16.502256469771414
2020-07-24,USA_Utah,863,521,-45,112,-433,-80,3157144,27.33483173399756
2020-07-25,USA_Utah,661,863,342,377,136,-4,3157144,20.93664400483475
2020-07-26,USA_Utah,350,661,-202,95,-99,29,3157144,11.085968837658339
2020-07-27,USA_Utah,436,350,-311,-171,-435,-279,3157144,13.80994975205439
2020-07-28,USA_Utah,446,436,86,-427,27,-110,3157144,14.126691718844626
2020-07-29,USA_Utah,339,446,10,-215,-40,-2,3157144,10.737552674189077
2020-07-30,USA_Utah,502,339,-107,-11,-227,-74,3157144,15.90044673286996
2020-07-31,USA_Utah,500,502,163,66,-19,-452,3157144,15.837098339511913
2020-08-01,USA_Utah,506,500,-2,54,-363,-227,3157144,16.02714351958606
2020-08-02,USA_Utah,473,506,6,167,-155,-254,3157144,14.98189502917827
2020-08-03,USA_Utah,354,473,-33,-29,123,-312,3157144,11.212665624374434
2020-08-04,USA_Utah,378,354,-119,-146,-82,-55,3157144,11.972846344671007
2020-08-05,USA_Utah,421,378,24,-128,-68,-108,3157144,13.334836801869033
2020-08-06,USA_Utah,587,421,43,-52,82,-145,3157144,18.592753450586986
2020-08-07,USA_Utah,460,587,166,233,85,66,3157144,14.57013047235096
2020-08-08,USA_Utah,376,460,-127,82,-40,-403,3157144,11.909497951312959
2020-08-09,USA_Utah,376,376,-84,-45,-130,-285,3157144,11.909497951312959
2020-08-10,USA_Utah,263,376,0,-211,-97,26,3157144,8.330313726583267
2020-08-11,USA_Utah,362,263,-113,-197,-91,-173,3157144,11.466059197806624
2020-08-12,USA_Utah,338,362,99,-14,-16,-84,3157144,10.705878477510055
2020-08-13,USA_Utah,334,338,-24,-38,-83,-1,3157144,10.579181690793959
2020-08-14,USA_Utah,552,334,-4,71,-253,-168,3157144,17.484156566821152
2020-08-15,USA_Utah,345,552,218,190,92,52,3157144,10.92759785426322
2020-08-16,USA_Utah,331,345,-207,7,-31,-161,3157144,10.484159100756886
2020-08-17,USA_Utah,242,331,-14,-3,-45,-142,3157144,7.665155596323766
2020-08-18,USA_Utah,263,242,-89,-310,-21,-112,3157144,8.330313726583267
2020-08-19,USA_Utah,364,263,21,-82,-99,-115,3157144,11.529407591164674
2020-08-20,USA_Utah,461,364,101,33,26,-57,3157144,14.601804669029983
2020-08-21,USA_Utah,463,461,97,219,127,-126,3157144,14.66515306238803
2020-08-22,USA_Utah,369,463,2,200,-89,3,3157144,11.687778574559793
2020-01-22,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-23,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-24,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-25,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-26,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-27,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-28,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-29,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-30,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-01-31,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-01,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-02,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-03,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-04,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-05,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-06,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-07,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-08,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-09,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-10,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-11,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-12,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-13,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-14,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-15,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-16,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-17,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-18,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-19,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-20,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-21,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-22,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-23,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-24,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-25,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-26,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-27,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-28,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-02-29,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-01,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-02,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-03,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-04,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-05,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-06,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-07,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-08,USA_Vermont,1,0,0,0,0,0,622436,0.16065908784196287
2020-03-09,USA_Vermont,0,1,1,1,1,1,622436,0.0
2020-03-10,USA_Vermont,0,0,-1,0,0,0,622436,0.0
2020-03-11,USA_Vermont,0,0,0,0,0,0,622436,0.0
2020-03-12,USA_Vermont,1,0,0,-1,0,0,622436,0.16065908784196287
2020-03-13,USA_Vermont,0,1,1,1,1,1,622436,0.0
2020-03-14,USA_Vermont,3,0,-1,0,0,0,622436,0.4819772635258886
2020-03-15,USA_Vermont,0,3,3,3,3,3,622436,0.0
2020-03-16,USA_Vermont,7,0,-3,-1,-1,0,622436,1.12461361489374
2020-03-17,USA_Vermont,0,7,7,7,7,7,622436,0.0
2020-03-18,USA_Vermont,1,0,-7,-3,0,0,622436,0.16065908784196287
2020-03-19,USA_Vermont,9,1,1,1,1,1,622436,1.4459317905776659
2020-03-20,USA_Vermont,7,9,8,2,8,9,622436,1.12461361489374
2020-03-21,USA_Vermont,20,7,-2,7,7,7,622436,3.213181756839257
2020-03-22,USA_Vermont,3,20,13,19,17,20,622436,0.4819772635258886
2020-03-23,USA_Vermont,23,3,-17,-6,3,2,622436,3.695159020365146
2020-03-24,USA_Vermont,20,23,20,16,16,23,622436,3.213181756839257
2020-03-25,USA_Vermont,30,20,-3,0,20,20,622436,4.819772635258886
2020-03-26,USA_Vermont,33,30,10,27,29,30,622436,5.301749898784775
2020-03-27,USA_Vermont,26,33,3,10,24,32,622436,4.177136283891035
2020-03-28,USA_Vermont,27,26,-7,6,19,26,622436,4.337795371732997
2020-03-29,USA_Vermont,24,27,1,-3,7,24,622436,3.855818108207109
2020-03-30,USA_Vermont,21,24,-3,-9,21,24,622436,3.37384084468122
2020-03-31,USA_Vermont,37,21,-3,-5,-2,14,622436,5.944386250152626
2020-04-01,USA_Vermont,28,37,16,10,17,37,622436,4.49845445957496
2020-04-02,USA_Vermont,17,28,-9,4,-2,27,622436,2.731204493313369
2020-04-03,USA_Vermont,51,17,-11,-4,-16,8,622436,8.193613479940106
2020-04-04,USA_Vermont,72,51,34,14,25,44,622436,11.567454324621327
2020-04-05,USA_Vermont,51,72,21,44,45,52,622436,8.193613479940106
2020-04-06,USA_Vermont,31,51,-21,34,27,48,622436,4.980431723100849
2020-04-07,USA_Vermont,32,31,-20,-20,10,8,622436,5.141090810942812
2020-04-08,USA_Vermont,30,32,1,-40,-5,12,622436,4.819772635258886
2020-04-09,USA_Vermont,23,30,-2,-21,2,0,622436,3.695159020365146
2020-04-10,USA_Vermont,51,23,-7,-8,6,-10,622436,8.193613479940106
2020-04-11,USA_Vermont,32,51,28,19,0,25,622436,5.141090810942812
2020-04-12,USA_Vermont,16,32,-19,2,-40,5,622436,2.570545405471406
2020-04-13,USA_Vermont,21,16,-16,-7,-35,-8,622436,3.37384084468122
2020-04-14,USA_Vermont,4,21,5,-30,-10,0,622436,0.6426363513678515
2020-04-15,USA_Vermont,7,4,-17,-28,-28,-33,622436,1.12461361489374
2020-04-16,USA_Vermont,15,7,3,-9,-23,-21,622436,2.409886317629443
2020-04-17,USA_Vermont,5,15,8,-6,-8,-2,622436,0.8032954392098143
2020-04-18,USA_Vermont,24,5,-10,1,-46,-46,622436,3.855818108207109
2020-04-19,USA_Vermont,10,24,19,17,-8,-48,622436,1.6065908784196286
2020-04-20,USA_Vermont,3,10,-14,-5,-6,-41,622436,0.4819772635258886
2020-04-21,USA_Vermont,2,3,-7,-2,-18,-28,622436,0.32131817568392573
2020-04-22,USA_Vermont,5,2,-1,-22,-2,-30,622436,0.8032954392098143
2020-04-23,USA_Vermont,2,5,3,-5,-2,-25,622436,0.32131817568392573
2020-04-24,USA_Vermont,2,2,-3,-1,-13,-21,622436,0.32131817568392573
2020-04-25,USA_Vermont,16,2,0,0,-3,-49,622436,2.570545405471406
2020-04-26,USA_Vermont,8,16,14,11,-8,-16,622436,1.285272702735703
2020-04-27,USA_Vermont,4,8,-8,6,-2,-8,622436,0.6426363513678515
2020-04-28,USA_Vermont,7,4,-4,2,1,-17,622436,1.12461361489374
2020-04-29,USA_Vermont,0,7,3,-9,5,3,622436,0.0
